,name,email,country,gender,avg_rating,long_tailed,target
8420,Dufour,lecomtedominique@yahoo.fr,France,F,0,7.997713641437238,0
8421,Raynaud,tpierre@sfr.fr,France,F,3,10.042053346696711,0
8422,Jacques,jacoblouise@sfr.fr,France,F,0,10.357954280594507,0
8423,Vincent,bertrand22@free.fr,Belgium,M,2,2.549233958900784,0
8424,Blanchard,imerle@wanadoo.fr,Belgium,F,2,3.8973555845282,0
8425,Bouvet,joubertnoemi@wanadoo.fr,France,F,0,11.667963819790826,0
8426,Huet,amelie71@laposte.net,United Kingdom,M,0,26.637406890444893,0
8427,Salmon,antoinetexier@wanadoo.fr,France,F,3,13.681448670408644,0
8428,Grenier,elodie65@orange.fr,France,F,0,31.512181058055514,0
8429,Clerc,celine48@laposte.net,Belgium,Not Specified,0,34.65626547110446,0
8430,Weiss,nicolasduhamel@live.com,Belgium,F,5,39.470479962255034,0
8431,Ollivier,ochauveau@orange.fr,France,Not Specified,2,24.183270727375156,0
8432,Vincent,sdupre@tiscali.fr,Belgium,F,5,16.145055670825876,0
8433,Hubert,acharrier@live.com,United Kingdom,F,4,21.835066224906253,0
8434,Maillet,udavid@hotmail.fr,United Kingdom,M,3,45.00161100290655,0
8435,Dubois,bertrand93@voila.fr,United Kingdom,F,0,11.975514905529081,1
8436,Bousquet,thibaut71@voila.fr,France,F,1,8.44219483941452,0
8437,Petitjean,fvidal@dbmail.com,Belgium,F,3,27.414080637575324,0
8438,Fernandes,ggeorges@orange.fr,France,F,2,53.568045575754034,0
8439,Ollivier,weberrichard@hotmail.fr,Belgium,F,0,7.7393530454513,0
8440,Bernard,denis45@yahoo.fr,Belgium,F,0,7.61928782793451,1
8441,Aubry,rochemarianne@laposte.net,France,F,5,8.983766195476726,0
8442,Verdier,lblanchet@orange.fr,United Kingdom,M,3,18.35730270187084,0
8443,Chrétien,ntecher@yahoo.fr,France,M,5,63.06030119029697,0
8444,Lopez,vidalmarie@ifrance.com,Belgium,F,0,74.32186558540597,0
8445,Guillot,hpruvost@orange.fr,Belgium,F,0,8.361680200911133,0
8446,Pasquier,jeannine43@voila.fr,United Kingdom,F,0,58.550257515663006,0
8447,Mahe,aimeleroux@hotmail.fr,Belgium,F,0,9.650948876061705,0
8448,Lacombe,laurent82@live.com,France,F,0,15.72748274416584,0
8449,Delorme,vaillantmarie@live.com,France,M,2,144.3712497824646,0
8450,Chauvet,robinhortense@wanadoo.fr,United Kingdom,F,4,117.19363336795527,0
8451,Richard,vincent54@orange.fr,United Kingdom,M,0,17.318573323559004,0
8452,Fontaine,theodore86@club-internet.fr,France,F,3,31.368912458722722,0
8453,Garnier,mathilde44@sfr.fr,France,Not Specified,0,11.907203230758583,0
8454,Martel,danielle06@sfr.fr,United Kingdom,M,0,133.69342974185128,0
8455,Blanc,olivie96@live.com,Belgium,F,0,18.10670066603475,0
8456,Michaud,theodoreramos@voila.fr,United Kingdom,F,0,20.306184581747967,0
8457,Dijoux,fmaillot@dbmail.com,France,F,0,5.163212513728813,0
8458,Grenier,adelaidemathieu@laposte.net,France,M,4,29.829959190716565,0
8459,Jourdan,ilemaire@dbmail.com,United Kingdom,Not Specified,0,19.475258123719644,0
8460,Masson,paulgeorges@club-internet.fr,Belgium,Not Specified,0,21.040067163099852,1
8461,Didier,llefort@wanadoo.fr,France,F,0,27.557316820449014,0
8462,Marion,nicolasbenoit@ifrance.com,France,M,4,16.498194940470206,0
8463,Foucher,christellechevalier@voila.fr,United Kingdom,F,3,11.136157862922316,0
8464,Becker,denis15@wanadoo.fr,France,F,0,23.981105812356496,0
8465,Prévost,mauricemanon@ifrance.com,United Kingdom,F,2,17.82698009678746,0
8466,Dubois,emmanuel37@dbmail.com,Belgium,F,0,85.77041558626651,0
8467,Antoine,eugenegilbert@sfr.fr,Belgium,M,1,11.879862209376649,0
8468,Chartier,kdumont@laposte.net,Belgium,F,0,26.430158409836064,0
8469,Lebon,zmoreno@sfr.fr,Belgium,M,0,6.874011516388122,0
8470,Moulin,robertcharpentier@free.fr,United Kingdom,F,0,10.254894547170538,0
8471,Michaud,rollandgabrielle@orange.fr,United Kingdom,F,4,9.073503126942649,0
8472,Munoz,vincentnicolas@orange.fr,France,Not Specified,5,9.441495205479923,1
8473,Thierry,mboulay@noos.fr,France,F,2,8.399317906457389,0
8474,Dos Santos,lperez@tele2.fr,France,F,0,20.30628890430178,0
8475,Hardy,ogomez@tele2.fr,United Kingdom,F,5,11.344649208721542,0
8476,Mace,juliette88@hotmail.fr,Belgium,M,3,211.33730927988867,0
8477,Dupuis,margaux27@wanadoo.fr,Belgium,F,0,112.83375443137916,0
8478,Arnaud,alfred37@laposte.net,Belgium,M,0,29.178731711441397,0
8479,Gros,cecile25@yahoo.fr,United Kingdom,F,4,93.07169606505484,0
8480,Gaillard,noelmorin@laposte.net,United Kingdom,Not Specified,0,12.10654263226708,0
8481,Valette,yves59@noos.fr,Belgium,F,0,30.629197285761023,0
8482,Charpentier,madeleinebouchet@laposte.net,France,F,0,5.329850271521871,0
8483,Gaillard,laetitia49@wanadoo.fr,France,F,0,16.496628922384375,0
8484,Delaunay,lombardarnaude@sfr.fr,France,M,0,18.398744098131466,0
8485,Morel,ldelattre@noos.fr,United Kingdom,M,4,3.5235685448644354,0
8486,Bernard,grossi@free.fr,France,F,4,7.828688113137241,0
8487,Thierry,adrien56@tiscali.fr,France,F,4,2.5535954343540723,0
8488,Bailly,tessieradrienne@sfr.fr,Belgium,F,0,15.98937829457063,0
8489,Marchand,guyotlouis@ifrance.com,United Kingdom,F,0,71.85698877389324,0
8490,Gillet,mullermarianne@dbmail.com,France,F,0,5.050146915581041,0
8491,Millet,brigitte64@dbmail.com,United Kingdom,M,0,13.003497969986553,0
8492,Vallée,phuet@wanadoo.fr,Belgium,F,0,20.635332492457326,0
8493,Lucas,caronlaetitia@voila.fr,United Kingdom,M,0,17.066930928738717,0
8494,Grondin,odette90@club-internet.fr,United Kingdom,F,0,15.35421602549934,0
8495,Denis,elisabethperret@club-internet.fr,United Kingdom,F,0,15.995793737780877,0
8496,Samson,wgaillard@live.com,France,F,1,17.450041686901148,0
8497,Moulin,xleblanc@voila.fr,France,M,4,42.92012169503649,0
8498,Alexandre,ctorres@gmail.com,France,M,0,14.776875894604572,0
8499,Deschamps,pasquiersabine@live.com,United Kingdom,Not Specified,3,12.939472996002111,0
8500,Roger,elebrun@live.com,France,M,1,18.429933193661224,0
8501,Huet,qlegros@voila.fr,United Kingdom,M,2,28.453192671147054,0
8502,Bernard,lucy39@wanadoo.fr,United Kingdom,F,0,9.822805903253924,0
8503,Carpentier,onormand@sfr.fr,France,F,3,14.71488448673905,0
8504,Le Roux,catherine25@live.com,United Kingdom,F,0,24.99893731888412,0
8505,Fontaine,laure45@club-internet.fr,France,F,0,7.947193223400857,0
8506,Hubert,josephinejacques@ifrance.com,France,M,0,28.404127960539203,0
8507,Pruvost,julienlesage@dbmail.com,United Kingdom,M,0,44.78829030913783,0
8508,Morel,honoreblanc@tele2.fr,Belgium,F,0,23.087670900251727,0
8509,Bourgeois,deniselaunay@sfr.fr,France,F,2,41.59168253702787,0
8510,Fernandez,levysuzanne@gmail.com,Belgium,Not Specified,0,16.054500517149354,0
8511,Lejeune,fernandesedith@club-internet.fr,United Kingdom,Not Specified,2,32.07401938351853,0
8512,Charrier,eugene44@voila.fr,United Kingdom,F,0,6.557243884693043,0
8513,Gautier,bhubert@free.fr,France,F,2,52.30929785725995,0
8514,Alves,pauline32@noos.fr,United Kingdom,M,5,8.314399340200941,0
8515,Poirier,marthe25@free.fr,United Kingdom,Not Specified,0,16.776087392558154,0
8516,Roussel,duhamellouise@club-internet.fr,United Kingdom,M,0,57.993707588063614,0
8517,Potier,huetlaure@dbmail.com,France,M,3,19.623107789747806,0
8518,Arnaud,hubertadelaide@voila.fr,Belgium,M,0,109.20840494718044,0
8519,Girard,richardedouard@orange.fr,Belgium,F,1,15.382300800797456,0
8520,Legrand,gmarques@tele2.fr,United Kingdom,M,0,46.82754941778687,0
8521,Lebrun,thierry31@noos.fr,Belgium,F,3,39.12985972602934,0
8522,Ramos,sophiepineau@free.fr,United Kingdom,Not Specified,3,9.050053411072618,0
8523,Olivier,gsimon@yahoo.fr,United Kingdom,M,0,41.73134193885377,0
8524,Gilbert,anaisroy@sfr.fr,France,F,4,13.496876432576455,0
8525,Garcia,anastasiehenry@live.com,United Kingdom,M,0,15.541750357065704,0
8526,Bouchet,mullertherese@tiscali.fr,France,Not Specified,0,50.521047489014435,0
8527,Ferrand,wthomas@dbmail.com,United Kingdom,M,5,30.969971834201072,0
8528,Sauvage,richardlefevre@bouygtel.fr,United Kingdom,M,0,4.586260953412196,0
8529,Prévost,emilelemoine@free.fr,United Kingdom,M,2,7.699498037075011,0
8530,Muller,nathalie89@noos.fr,France,Not Specified,0,61.86272594357231,0
8531,Nguyen,rogeralice@noos.fr,United Kingdom,F,2,24.628286057057316,0
8532,Lesage,marcel74@laposte.net,France,F,0,8.95076636504612,0
8533,Klein,benoit65@free.fr,United Kingdom,Not Specified,4,3.285949227790175,0
8534,Laporte,nathalie86@free.fr,United Kingdom,F,0,56.76481854172645,0
8535,Faivre,hernandezolivier@voila.fr,United Kingdom,F,1,24.138294772470463,0
8536,Pierre,bboulanger@sfr.fr,Belgium,Not Specified,0,39.93919402597901,0
8537,Renaud,madeleinegomez@tiscali.fr,United Kingdom,F,0,27.12280923754355,1
8538,Dijoux,augustinjacquot@voila.fr,United Kingdom,F,0,8.329377704227028,0
8539,Hubert,germainamelie@noos.fr,United Kingdom,F,4,30.6544719847503,0
8540,Étienne,nathaliegros@tele2.fr,United Kingdom,F,5,22.058369747945022,0
8541,Chartier,launaysusan@dbmail.com,Belgium,M,0,29.44132141461384,0
8542,Bouvet,nathdubois@live.com,United Kingdom,M,0,151.5981876603005,0
8543,Mendès,berthelottimothee@club-internet.fr,France,M,3,46.137503857639295,0
8544,Guérin,nicoledupuis@tiscali.fr,United Kingdom,F,0,26.155345051004076,0
8545,Leblanc,descampsmarc@sfr.fr,United Kingdom,M,3,27.553428902765557,0
8546,Leroux,bruiz@gmail.com,United Kingdom,F,0,19.208866180120182,0
8547,Pottier,chantal00@tiscali.fr,United Kingdom,F,0,24.94165418016582,0
8548,Pelletier,jguillon@orange.fr,United Kingdom,F,0,30.54806548700804,0
8549,Gauthier,margaud57@gmail.com,United Kingdom,F,0,13.230354172567772,0
8550,Lucas,francklebrun@yahoo.fr,United Kingdom,M,0,6.075763252957315,0
8551,Merle,emile73@laposte.net,Belgium,F,1,34.61690179761791,0
8552,Schmitt,elodiepinto@yahoo.fr,United Kingdom,F,0,15.390182917756656,0
8553,Vaillant,jacquesvallee@orange.fr,United Kingdom,F,0,244.38729561192673,0
8554,Chauvet,lombardsuzanne@yahoo.fr,France,F,3,14.338319262528302,0
8555,Berthelot,fischersusanne@free.fr,France,F,3,12.703144926271671,0
8556,Faivre,adelaidechartier@tele2.fr,Belgium,F,1,64.40491677007903,0
8557,Morin,nath79@orange.fr,United Kingdom,F,0,36.5328694087869,0
8558,Jean,allainmonique@live.com,United Kingdom,M,0,89.75595790958533,0
8559,Grondin,tboulanger@live.com,France,F,3,46.18850877282568,0
8560,Guérin,lejeunefrancois@club-internet.fr,France,F,4,11.646542202173784,0
8561,Blin,mguyon@yahoo.fr,United Kingdom,F,2,112.30931905835894,0
8562,Cousin,rocheveronique@bouygtel.fr,United Kingdom,F,0,9.612420246153505,0
8563,Collin,cvalentin@free.fr,United Kingdom,F,0,19.638217730191247,0
8564,Jacob,ade-sousa@ifrance.com,France,F,2,19.72078618688352,0
8565,Renaud,margot62@tiscali.fr,United Kingdom,Not Specified,2,6.259371717124843,0
8566,Letellier,christelle96@dbmail.com,France,M,0,17.025277166331577,0
8567,Garcia,margot09@wanadoo.fr,United Kingdom,F,0,8.816919586881566,0
8568,Bruneau,claporte@live.com,United Kingdom,F,2,18.261974891201575,0
8569,Hoarau,omathieu@noos.fr,United Kingdom,F,4,20.843506572999708,0
8570,Joseph,barthelemymargot@free.fr,Belgium,F,4,20.43490735097414,1
8571,Lejeune,qmarin@gmail.com,Belgium,M,0,6.301526255928622,0
8572,Boulanger,rousseaulouise@tele2.fr,United Kingdom,M,5,3.884937978817045,0
8573,Da Silva,michelemartineau@hotmail.fr,France,Not Specified,3,30.433144949232894,0
8574,Baron,aubrylaure@bouygtel.fr,France,F,0,4.929941346064781,0
8575,Hervé,bmuller@club-internet.fr,Belgium,F,1,4.2072626100463975,0
8576,Godard,daniellehernandez@live.com,United Kingdom,F,3,5.050817419793262,0
8577,Charrier,hugues88@wanadoo.fr,Belgium,M,4,9.430194983658309,0
8578,Bouchet,thomassylvie@tiscali.fr,France,F,0,42.626236013939646,0
8579,Clément,marthe04@sfr.fr,France,M,0,24.364460568672126,0
8580,Raynaud,francoise69@ifrance.com,Belgium,M,3,71.35993883915059,0
8581,Boyer,dribeiro@wanadoo.fr,France,F,4,29.060202691439322,1
8582,Becker,maurice62@hotmail.fr,France,F,0,11.293264734786657,0
8583,David,wbaron@live.com,Belgium,F,3,8.041250230193903,0
8584,Traore,noemi17@ifrance.com,France,F,0,57.26809700187273,0
8585,Leroy,michele71@ifrance.com,Belgium,F,5,17.656517779497104,0
8586,Lebrun,laurentalain@dbmail.com,United Kingdom,M,0,188.4130056581262,0
8587,Barbier,denisevallet@laposte.net,Belgium,M,5,7.792300574907713,0
8588,Bertin,rdumas@tele2.fr,Belgium,F,0,16.545393399196893,0
8589,Aubry,bduval@live.com,France,F,5,73.01071998010202,0
8590,Dijoux,julienboulay@gmail.com,United Kingdom,F,3,18.10737400710123,0
8591,Jacob,jlaurent@dbmail.com,United Kingdom,F,0,8.884721780652542,0
8592,Aubry,denise59@tiscali.fr,Belgium,M,1,20.723329070551046,0
8593,Pascal,jacqueline70@voila.fr,France,F,3,19.081808186548017,0
8594,Couturier,colinpatrick@tele2.fr,Belgium,M,0,249.6519465745036,0
8595,Humbert,hernandezpaulette@tiscali.fr,France,F,0,7.375533155771667,0
8596,Petit,margotchauvet@yahoo.fr,United Kingdom,M,0,68.73069241281831,0
8597,Leleu,xpetit@tele2.fr,Belgium,F,3,7.086773626389309,0
8598,Perrier,seguinisabelle@yahoo.fr,United Kingdom,M,0,14.1759497070884,0
8599,Menard,adelaidemorin@bouygtel.fr,Belgium,F,0,41.81705973561712,0
8600,Tessier,sbaron@wanadoo.fr,Belgium,Not Specified,3,89.9394666041155,0
8601,Tessier,ularoche@ifrance.com,France,Not Specified,5,49.958127762677805,0
8602,Bertin,moulinadrienne@sfr.fr,United Kingdom,F,0,8.083710788481643,0
8603,Lebrun,boucherconstance@dbmail.com,Belgium,F,0,22.45137912301183,0
8604,Lagarde,joseph22@orange.fr,Belgium,M,0,16.088073555854166,0
8605,Reynaud,marcledoux@tiscali.fr,United Kingdom,M,0,19.407962670380602,0
8606,Gomez,richard28@hotmail.fr,France,F,4,95.3240784815709,0
8607,Tessier,nathaliedos-santos@bouygtel.fr,Belgium,M,5,8.42473609470654,0
8608,Valette,christianedumont@sfr.fr,Belgium,F,0,23.025348763269314,0
8609,Vincent,qlevy@tele2.fr,Belgium,F,3,2.944120568638723,0
8610,Guillou,benjaminpages@yahoo.fr,United Kingdom,M,0,42.19805459787779,0
8611,Marie,victor58@club-internet.fr,Belgium,F,0,6.816963665669161,0
8612,Guillou,colette39@gmail.com,France,F,0,18.37906657432883,0
8613,Louis,xgonzalez@hotmail.fr,United Kingdom,F,2,8.117391874866316,0
8614,Schmitt,qpereira@dbmail.com,Belgium,Not Specified,0,57.41642636481642,0
8615,Roger,adele44@hotmail.fr,United Kingdom,M,0,13.143439790391273,0
8616,Roger,rdubois@dbmail.com,United Kingdom,M,0,16.42023807375658,0
8617,Pinto,potierbernadette@gmail.com,Belgium,F,1,2.4171779241315736,0
8618,Weber,guyotmargaux@laposte.net,Belgium,Not Specified,1,20.978353338336937,0
8619,Bonnet,christelleblanchet@voila.fr,Belgium,M,5,16.575741662597444,0
8620,Labbé,ebourdon@hotmail.fr,Belgium,M,0,103.80776751531647,0
8621,Weber,zcordier@club-internet.fr,Belgium,F,0,56.21964282048632,0
8622,Hebert,philippe68@tiscali.fr,Belgium,M,0,45.51663137789407,0
8623,Legrand,dorothee56@live.com,United Kingdom,M,4,24.246532544276896,0
8624,Letellier,penelopemarques@bouygtel.fr,United Kingdom,F,0,15.137598092125875,0
8625,Giraud,jmartel@orange.fr,France,F,2,63.61708665851328,0
8626,David,lorraine68@dbmail.com,Belgium,F,0,20.478497504927063,0
8627,Maurice,mle-roux@free.fr,Belgium,M,0,44.95398989707862,0
8628,Mary,gillesceline@hotmail.fr,Belgium,F,0,10.773457379163215,1
8629,Roche,odijoux@hotmail.fr,Belgium,M,0,18.32996398646318,0
8630,Bousquet,sophie12@live.com,Belgium,F,2,200.7820104426118,0
8631,Lemaire,henriettemorel@bouygtel.fr,United Kingdom,F,2,35.88300415823818,0
8632,Nguyen,imasson@tele2.fr,France,M,5,5.874226527369537,0
8633,Charles,torrescorinne@gmail.com,Belgium,F,0,22.54611318168191,0
8634,Peltier,gabrielle52@tele2.fr,United Kingdom,M,1,79.05579750949316,1
8635,Paris,lucejoubert@laposte.net,United Kingdom,F,0,13.10017291370475,0
8636,Chrétien,pletellier@tele2.fr,France,F,0,95.42321482612884,0
8637,Rivière,jeannineblanchet@bouygtel.fr,Belgium,M,4,17.746615853680304,0
8638,Barbe,agathe72@free.fr,Belgium,F,2,24.42074600561824,0
8639,Lejeune,gabrielmoreno@live.com,Belgium,F,0,10.732854918852563,0
8640,Marchal,dvaillant@voila.fr,United Kingdom,Not Specified,5,44.26698327832797,0
8641,Weiss,jerome79@wanadoo.fr,France,F,0,9.68991083368747,0
8642,Jean,gmarchal@noos.fr,France,M,3,15.044468475346118,0
8643,Ferrand,dprevost@sfr.fr,United Kingdom,M,0,1.265468423575994,0
8644,Boulanger,hfoucher@orange.fr,France,F,4,16.298034297621324,0
8645,Neveu,wde-sousa@tele2.fr,France,M,0,77.26824274870857,0
8646,Louis,carondominique@hotmail.fr,France,F,0,9.49110686217933,0
8647,Riou,ilombard@dbmail.com,United Kingdom,F,1,67.90061420508876,0
8648,Hardy,durandalix@tele2.fr,France,F,3,122.73993186690336,0
8649,Diallo,charlesaudrey@club-internet.fr,France,M,0,8.702160967589547,0
8650,Lefebvre,hleconte@bouygtel.fr,Belgium,F,0,3.3983644392618246,0
8651,Rocher,bernard10@laposte.net,United Kingdom,M,1,25.984575270383836,0
8652,Bruneau,brigitte67@yahoo.fr,France,F,1,25.07743776568702,0
8653,Merle,imorvan@dbmail.com,France,M,0,24.572513942227758,0
8654,Jacob,penelope87@laposte.net,France,M,5,5.1356188726462815,0
8655,Martel,helene73@free.fr,United Kingdom,F,0,2.908569958209329,0
8656,Leconte,gleduc@free.fr,Belgium,F,0,32.69905682977589,0
8657,Guyon,didierbertrand@dbmail.com,Belgium,M,4,31.212917034165386,0
8658,Perret,rcarlier@free.fr,United Kingdom,F,0,13.779498470249468,0
8659,Lebon,elodievidal@gmail.com,France,F,0,11.30691076998394,0
8660,Delorme,hgomes@bouygtel.fr,France,F,0,11.348461553651351,0
8661,Moreau,gregoire44@live.com,France,Not Specified,0,11.882605026910843,0
8662,Lebrun,mailletvictoire@orange.fr,United Kingdom,M,0,13.540047274058598,0
8663,Duval,gabrielgodard@tele2.fr,Belgium,F,0,27.779926948646157,0
8664,Boucher,alex97@noos.fr,Belgium,Not Specified,2,5.397582257363464,0
8665,Brun,annefrancois@tele2.fr,Belgium,M,0,5.086510911263735,0
8666,Valette,agnes82@sfr.fr,Belgium,F,5,24.73473464099181,0
8667,Leblanc,sbenard@sfr.fr,United Kingdom,F,1,45.55491965894254,0
8668,Colin,bernadettebaron@dbmail.com,France,F,2,47.79172017380402,0
8669,Monnier,allainbenjamin@club-internet.fr,United Kingdom,F,0,11.027185269140459,0
8670,Benard,simone43@tele2.fr,United Kingdom,M,0,3.313918542339244,0
8671,Marie,bmary@live.com,Belgium,F,1,12.577744979201476,0
8672,Albert,girardalexandrie@live.com,Belgium,Not Specified,3,41.38421513816875,0
8673,Colin,cjean@voila.fr,Belgium,F,3,36.62704274824224,0
8674,Marty,umasse@ifrance.com,United Kingdom,F,0,6.4717036781847845,0
8675,Martineau,ocosta@wanadoo.fr,United Kingdom,F,0,57.23836351092651,0
8676,Benoit,louise18@free.fr,France,M,2,31.20277258758416,1
8677,Riou,tessiermanon@sfr.fr,France,Not Specified,3,1.7487107018038717,0
8678,Morvan,verdiersylvie@free.fr,United Kingdom,F,0,28.17018018578916,0
8679,Becker,kletellier@tiscali.fr,Belgium,M,2,20.10014446468802,0
8680,Valentin,suzannemarechal@yahoo.fr,United Kingdom,F,0,9.365536700875152,0
8681,Clément,sabinecosta@tele2.fr,Belgium,F,2,21.0668241401202,0
8682,Le Roux,perrinanne@dbmail.com,Belgium,F,0,12.8968009485707,0
8683,Maréchal,malletbertrand@wanadoo.fr,United Kingdom,Not Specified,0,4.288568045758198,0
8684,Bigot,wrenard@laposte.net,United Kingdom,M,0,68.4216892704203,0
8685,Noël,le-gallfrancois@wanadoo.fr,France,Not Specified,0,9.994305311849798,0
8686,Lopez,michele75@voila.fr,United Kingdom,Not Specified,4,33.3156499489298,0
8687,Fournier,nicolaslecoq@orange.fr,France,F,2,2.3242261836493445,0
8688,Bonneau,hgillet@wanadoo.fr,France,Not Specified,5,17.41230879004852,0
8689,Leroy,gcolin@tele2.fr,Belgium,F,1,22.686999285630122,0
8690,Legrand,lorraine67@sfr.fr,United Kingdom,F,0,29.03508908538894,0
8691,Lefebvre,robinjulien@free.fr,United Kingdom,F,0,9.210769054099098,0
8692,Guibert,guilbertarthur@yahoo.fr,Belgium,F,0,3.48776144277216,0
8693,Paul,augustele-roux@tele2.fr,France,F,0,18.499826384659592,0
8694,Goncalves,sdijoux@noos.fr,Belgium,F,4,105.80081556500781,0
8695,Olivier,astridfabre@hotmail.fr,Belgium,F,0,25.034710091963795,0
8696,Faivre,costaremy@club-internet.fr,France,M,0,293.893006401399,0
8697,Boucher,ycaron@club-internet.fr,France,F,0,37.43927081976245,0
8698,Duhamel,guydelattre@bouygtel.fr,France,F,3,9.92529148895697,0
8699,Jacques,jean00@orange.fr,Belgium,M,0,19.403480412491522,0
8700,Joly,lefebvrelouise@tiscali.fr,United Kingdom,Not Specified,3,5.618430399081878,1
8701,Hamel,margotmunoz@tiscali.fr,France,F,0,24.92420646689269,0
8702,Maurice,jeannineberger@ifrance.com,France,F,0,24.3310530443964,0
8703,Boulanger,mledoux@gmail.com,France,M,0,25.74947784981807,0
8704,Dufour,dmoulin@orange.fr,United Kingdom,F,0,27.20383827660876,0
8705,Benoit,nicoleimbert@ifrance.com,Belgium,M,4,23.870031388951762,0
8706,Bodin,paulettebigot@gmail.com,France,M,2,5.896745998907452,0
8707,Bonnet,dollivier@dbmail.com,United Kingdom,F,4,3.5475080611524965,0
8708,Vasseur,goncalvesagathe@tiscali.fr,United Kingdom,F,3,7.9759489469247615,0
8709,Sanchez,laetitia53@voila.fr,Belgium,F,2,46.13640044643287,0
8710,Humbert,jacqueshortense@hotmail.fr,United Kingdom,Not Specified,5,25.50656990941211,0
8711,Teixeira,fleurydaniel@sfr.fr,United Kingdom,Not Specified,5,7.933185527395712,0
8712,Baudry,michel20@club-internet.fr,France,F,1,14.773690867221667,0
8713,Bertin,lemoineveronique@live.com,France,M,0,7.489438767684625,0
8714,Cousin,ireynaud@orange.fr,United Kingdom,F,3,73.6306797742945,0
8715,Da Silva,cbarbe@wanadoo.fr,Belgium,M,1,27.36845612857336,0
8716,Bourdon,juliettemarques@laposte.net,United Kingdom,F,0,3.801237905544433,0
8717,Sanchez,normandconstance@ifrance.com,Belgium,F,0,27.59975975757111,0
8718,Perrin,pimbert@sfr.fr,France,F,5,9.405913295542632,0
8719,Le Goff,jtanguy@bouygtel.fr,France,F,4,420.14517211783885,0
8720,Le Roux,alex61@club-internet.fr,France,M,0,4.845156122928458,0
8721,Moreno,pherve@sfr.fr,Belgium,M,3,22.3910282556821,0
8722,Grenier,danielle46@dbmail.com,France,F,1,39.13160136572346,0
8723,Guichard,rousseljacqueline@wanadoo.fr,France,F,1,25.005243659583478,0
8724,Hamel,emilienicolas@tele2.fr,France,F,0,22.841441420323502,0
8725,Moreno,lopesconstance@club-internet.fr,United Kingdom,M,2,30.344129368154643,0
8726,Roy,louis15@sfr.fr,France,F,5,22.27216837568148,0
8727,Raymond,fleurynathalie@ifrance.com,France,M,0,7.007817642705143,0
8728,Chauvin,madeleinelambert@sfr.fr,France,F,0,10.424591332414671,0
8729,Duval,lefortdaniel@wanadoo.fr,United Kingdom,F,0,12.211622709634518,0
8730,Barbier,vvidal@orange.fr,France,F,0,40.99060258549754,0
8731,Pereira,udevaux@club-internet.fr,United Kingdom,M,0,29.473594822252863,0
8732,Roche,davidchristine@gmail.com,France,F,0,30.807212973435217,0
8733,Bonnet,bmichel@wanadoo.fr,France,F,5,13.173743453602269,0
8734,Clerc,margaud60@hotmail.fr,France,F,5,17.00559824498099,0
8735,Pierre,dvasseur@gmail.com,United Kingdom,M,3,25.391167660944483,0
8736,Michel,ajoseph@sfr.fr,France,F,0,5.986945120754277,0
8737,Benard,chantallebrun@sfr.fr,France,Not Specified,2,8.872275049334544,0
8738,Pasquier,fgros@wanadoo.fr,Belgium,F,2,27.280602502761514,0
8739,Martinez,paul21@hotmail.fr,France,Not Specified,4,46.37316634932733,0
8740,Labbé,jeannemallet@free.fr,France,F,1,1.5661289952046702,0
8741,Camus,nguyenalphonse@tele2.fr,Belgium,F,0,18.712631536818378,0
8742,Tessier,augustin26@hotmail.fr,France,M,0,5.186310072810051,0
8743,Lagarde,guilletcaroline@bouygtel.fr,Belgium,Not Specified,3,7.492014446313591,0
8744,Barbier,chevaliergeorges@hotmail.fr,United Kingdom,M,1,16.449661286778102,0
8745,Colas,jacques71@noos.fr,France,F,0,1.3457806176244989,0
8746,Imbert,stephane25@wanadoo.fr,France,M,1,23.469948648170256,0
8747,Humbert,alexandria58@gmail.com,France,M,5,24.852094619437516,0
8748,Michel,lgrondin@club-internet.fr,Belgium,F,0,5.361995601557638,0
8749,Alexandre,lucielejeune@tiscali.fr,United Kingdom,M,2,53.38902168292156,0
8750,Gosselin,pereirahortense@yahoo.fr,United Kingdom,M,0,6.549089206828653,0
8751,Girard,claude98@club-internet.fr,Belgium,M,3,71.58775426509956,0
8752,Hubert,nathpayet@free.fr,United Kingdom,M,0,1.6539054830809952,0
8753,Petitjean,mfabre@hotmail.fr,France,F,0,41.694262352829995,0
8754,Regnier,gvasseur@yahoo.fr,Belgium,F,0,9.662698942121644,0
8755,Rémy,anastasie60@club-internet.fr,France,Not Specified,0,33.52947553101219,0
8756,Schneider,zpaul@free.fr,United Kingdom,F,0,27.36907333002679,0
8757,Dupuy,menardadrien@noos.fr,United Kingdom,F,2,12.389295747038885,0
8758,Gauthier,tjacquot@noos.fr,France,F,0,92.23482642475709,0
8759,Dupuis,nicolasmarty@club-internet.fr,Belgium,F,3,2.297024421802655,0
8760,Camus,ogarnier@yahoo.fr,Belgium,F,1,11.98531749138947,0
8761,Rodriguez,arenault@sfr.fr,United Kingdom,F,0,6.337193849975121,0
8762,Schneider,benoitduhamel@club-internet.fr,United Kingdom,M,1,20.400494247639543,0
8763,Guérin,martinebruneau@wanadoo.fr,France,F,0,113.81910997008234,0
8764,Carre,etienne31@wanadoo.fr,United Kingdom,F,4,106.56128439049606,0
8765,Bigot,hgerard@free.fr,France,F,0,7.527792902645596,0
8766,Étienne,isaacturpin@dbmail.com,United Kingdom,F,0,15.760341789031703,0
8767,Berger,auguste13@gmail.com,United Kingdom,M,4,29.03478772433508,0
